Date,Close,Volume
"Jul 21 2014",19.93,38444918
"Jul 18 2014",19.91,47510150
"Jul 17 2014",19.96,37559114
"Jul 16 2014",19.86,41279400
"Jul 15 2014",19.96,46642068
"Jul 14 2014",19.98,30606592
"Jul 11 2014",19.70,25292114
"Jul 10 2014",19.70,55507686
"Jul 9 2014",19.85,48284616
"Jul 8 2014",20.04,24397450
"Jul 7 2014",20.02,32844684
"Jul 4 2014",19.94,41150036
"Jul 3 2014",19.78,37415652
"Jul 2 2014",19.72,35962168
"Jul 1 2014",19.64,31061724
"Jun 30 2014",19.66,33644500
"Jun 27 2014",19.44,47639424
"Jun 26 2014",19.86,26861080
"Jun 25 2014",19.72,35318060
"Jun 24 2014",19.88,49856376
"Jun 23 2014",19.84,45072758
"Jun 20 2014",20.00,30571182
"Jun 19 2014",19.90,48648856
"Jun 18 2014",20.14,40828024
"Jun 17 2014",20.20,60297806
"Jun 16 2014",20.42,77410060
"Jun 13 2014",20.42,94093050
"Jun 12 2014",19.99,76138662
"Jun 11 2014",20.07,60543422
"Jun 10 2014",20.22,86216112
"Jun 9 2014",19.84,53498870
"Jun 6 2014",19.73,42416862
"Jun 5 2014",19.90,68027296
"Jun 4 2014",19.66,49292578
"Jun 3 2014",19.95,53535264
"May 30 2014",19.92,36192394
"May 29 2014",19.98,53846722
"May 28 2014",19.92,50942328
"May 27 2014",19.62,43716628
"May 26 2014",19.64,31121108
"May 23 2014",19.70,35891312
"May 22 2014",19.56,37017476
"May 21 2014",19.58,33700078
"May 20 2014",19.38,32064780
"May 19 2014",19.36,49258150
"May 16 2014",19.80,27819528
"May 15 2014",19.84,27100882
"May 14 2014",19.96,31639898
"May 13 2014",19.96,30393608
"May 12 2014",20.02,56029264
"May 9 2014",19.64,22249464
"May 8 2014",19.68,40064152
"May 7 2014",19.68,56203908
"May 6 2014",19.76,37139964
"May 5 2014",19.60,58825954
"Apr 30 2014",19.58,25943478
"Apr 29 2014",19.54,40546868
"Apr 28 2014",19.05,40474664
"Apr 25 2014",19.50,34553562
"Apr 24 2014",19.78,73099490
"Apr 23 2014",19.48,34819158
"Apr 22 2014",19.63,37089544
"Apr 21 2014",19.46,39234728
"Apr 18 2014",19.79,32677588
"Apr 17 2014",19.80,36867406
"Apr 16 2014",20.10,38726394
"Apr 15 2014",20.02,67233604
"Apr 14 2014",20.40,70327320
"Apr 11 2014",20.60,180573576
"Apr 10 2014",21.15,266405292
"Apr 9 2014",19.74,71425826
"Apr 8 2014",19.94,106889506
"Apr 4 2014",19.46,38182360
"Apr 3 2014",19.28,83440738
"Apr 2 2014",19.25,85666178
"Apr 1 2014",18.84,67068188
"Mar 31 2014",18.77,43282224
"Mar 28 2014",18.62,41579008
"Mar 27 2014",18.60,57184454
"Mar 26 2014",18.60,45964648
"Mar 25 2014",18.57,48755928
"Mar 24 2014",18.88,82274108
"Mar 21 2014",18.76,101624918
"Mar 20 2014",18.04,70381728
